Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,ALE.WA,ALR.WA,BDX.WA,CDR.WA,DNP.WA,KGH.WA,LPP.WA,MBK.WA,PEO.WA,PGE.WA,PKN.WA,PKO.WA,PZU.WA,SPL.WA,TPE.WA,ALE.WA,ALR.WA,BDX.WA,CDR.WA,DNP.WA,KGH.WA,LPP.WA,MBK.WA,PEO.WA,PGE.WA,PKN.WA,PKO.WA,PZU.WA,SPL.WA,TPE.WA,ALE.WA,ALR.WA,BDX.WA,CDR.WA,DNP.WA,KGH.WA,LPP.WA,MBK.WA,PEO.WA,PGE.WA,PKN.WA,PKO.WA,PZU.WA,SPL.WA,TPE.WA,ALE.WA,ALR.WA,BDX.WA,CDR.WA,DNP.WA,KGH.WA,LPP.WA,MBK.WA,PEO.WA,PGE.WA,PKN.WA,PKO.WA,PZU.WA,SPL.WA,TPE.WA,ALE.WA,ALR.WA,BDX.WA,CDR.WA,DNP.WA,KGH.WA,LPP.WA,MBK.WA,PEO.WA,PGE.WA,PKN.WA,PKO.WA,PZU.WA,SPL.WA,TPE.WA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-15,35.779998779296875,36.69296646118164,317.4800109863281,112.28529357910156,42.0,112.95477294921875,11395.8505859375,339.8999938964844,73.83759307861328,7.400000095367432,50.90215301513672,27.096221923828125,31.034452438354492,263.5557861328125,2.3389999866485596,36.70000076293945,37.78801797270296,322.25088546836315,114.54277310520304,42.5,113.14919181538983,11580.50557228371,353.3999938964844,74.62473873948359,7.630000114440918,51.26909783733424,27.355349934249002,31.374621293189378,268.05275722660184,2.4000000953674316,35.41999816894531,36.37140090034925,315.7451475383154,112.03991488137116,41.68000030517578,111.2050476516076,11343.092018410012,333.8999938964844,72.9887088869307,7.331999778747559,50.56711141071852,26.828454445898085,30.77339437404405,260.8254507458847,2.302999973297119,35.564998626708984,37.65765651305092,320.5160220203504,114.24832316094472,42.0,112.37153118334837,11404.643680525416,352.3999938964844,74.62473873948359,7.559999942779541,50.69474558310671,27.320798654195173,31.36671172302098,267.7315485065675,2.3499999046325684,4875242,206636,10277,217803,3780690,581788,2618,31982,366418,3304255,1380387,1499950,1296945,44053,5842112
2023-05-16,36.349998474121094,36.76249313354492,317.4800109863281,109.14443969726562,42.41999816894531,111.59387969970703,11413.4375,345.79998779296875,74.54756927490234,7.48199987411499,50.66283416748047,27.320798873901367,31.37462043762207,263.39520263671875,2.368000030517578,36.814998626708984,37.318710003327034,319.648590296344,112.38344144158236,42.459999084472656,113.48941732228728,11518.954641756549,349.6000061035156,74.99516479625944,7.559999942779541,51.16539503164027,27.450364527649445,31.548661154261776,268.69523295695984,2.368000030517578,35.34000015258789,36.51045632838926,315.3114316763122,109.14443969726562,41.79999923706055,110.524594459973,11140.85155046225,340.0,73.48260610230032,7.388000011444092,50.48733908966101,26.880281582142505,30.852501305470977,262.2709597219179,2.309999942779541,35.95000076293945,36.79725751673482,318.7811585723377,112.28529146201349,42.0,111.59387969970703,11351.885833975348,340.8999938964844,74.08454206454105,7.429999828338623,50.8622627437142,27.027121228560702,30.89205519077054,264.84065431194017,2.309999942779541,2770960,79529,9580,432667,3100020,581841,2182,10402,581989,1459197,1385557,1025150,1645584,32645,3137597
2023-05-17,36.439998626708984,36.44093322753906,310.9742431640625,107.13233947753906,42.099998474121094,109.94135284423828,11211.1962890625,341.1000061035156,74.59387969970703,7.059999942779541,50.599021911621094,27.355350494384766,31.366710662841797,261.7890930175781,2.190999984741211,36.68000030517578,36.84940646807921,320.5159912109375,110.17503379056345,42.54999923706055,111.78829131443676,11351.885811121323,349.0,75.16494642365443,7.484000205993652,50.88619956704811,27.502190142628848,31.59612440318839,263.7163697826345,2.36899995803833,35.869998931884766,36.258425176992546,307.07080078125,106.54343210862523,42.04999923706055,109.69833481964167,11211.1962890625,339.1000061035156,73.37457013995362,7.059999942779541,50.00871194846123,26.897555909271865,30.947431031653906,258.8981656166668,2.181999921798706,36.47999954223633,36.76249550449925,318.347412109375,109.14444027869163,42.20000076293945,111.78829131443676,11351.885811121323,349.0,74.4241016739552,7.480000019073486,50.57509145468176,27.061671197896604,31.32715376003253,262.11030172731193,2.368000030517578,2431179,81310,18854,328266,2482340,505445,1785,13384,592651,3207394,1614614,1377370,1540994,39259,8467055
2023-05-18,36.275001525878906,36.849403381347656,311.407958984375,107.47586822509766,41.439998626708984,108.24022674560547,11228.78125,344.0,76.12187194824219,6.955999851226807,50.606998443603516,27.83905601501465,31.65941619873047,264.6800537109375,2.1510000228881836,36.66999816894531,37.153583440111866,312.275390625,109.83150519071769,42.70000076293945,111.25364876938647,11369.470756656227,348.0,76.35338851384739,7.230000019073486,51.14146865289409,28.1759227543398,31.865098232169682,266.12550533988065,2.2260000705718994,35.56999969482422,36.5278378160095,309.673095703125,106.54343218104722,41.25,107.26815464655859,11167.229590837902,340.5,74.77909117578024,6.923999786376953,50.35970893690624,27.502189275689492,31.47746589513509,261.7891259463944,2.1510000228881836,36.5,36.5278378160095,310.9742431640625,107.96662561425335,42.47999954223633,110.28157667033959,11290.3329091621,347.29998779296875,75.18037988342363,7.188000202178955,50.73463262084564,27.640391099386772,31.52492935482275,261.7891259463944,2.196000099182129,2168905,122944,16757,168867,2034220,648212,1963,15862,844702,2549904,1600374,2000237,1474281,40830,4965738
2023-05-19,38.345001220703125,37.892311096191406,307.5045471191406,111.59822082519531,42.349998474121094,109.55252075195312,11694.81640625,364.8999938964844,78.40613555908203,7.119999885559082,51.428646087646484,28.7200927734375,32.07078552246094,279.9377136230469,2.186000108718872,38.51499938964844,38.77009358456876,311.40798988934125,112.23620689176283,42.5099983215332,110.42738710963297,11773.954261630639,368.0,78.40613555908203,7.156000137329102,51.43662493539858,28.7200927734375,32.11033941421829,280.2589223863415,2.2100000381469727,36.5,36.632133633480414,304.46853607565123,108.60460541801395,41.25,108.53184951492783,11193.609988839286,345.20001220703125,75.85948307565634,6.96999979019165,50.39161497866857,27.942705485633667,31.524931555796655,264.8406566816218,2.1500000953674316,36.5,37.30132981153564,311.40798988934125,108.75183412389306,41.93000030517578,109.16369785193669,11237.575464050751,347.3999938964844,76.35337952896472,6.96999979019165,50.91810938090962,27.985896231060412,31.69106272960711,265.16188995157415,2.180000066757202,6713256,297906,16161,472566,2121270,534649,2504,78841,1037534,2102498,1915791,2484175,1910219,114653,2503815
2023-05-22,38.58000183105469,38.15304183959961,313.142822265625,115.8678207397461,42.59000015258789,110.4273910522461,11677.23046875,366.5,78.44473266601562,7.394000053405762,51.5802116394043,28.953310012817383,32.118247985839844,281.7043151855469,2.315999984741211,38.66999816894531,38.95260282848554,315.7451171875,116.11319943043732,42.9900016784668,111.545275470509,11800.333802004894,370.0,78.9849301342656,7.461999893188477,51.891319742064255,29.117423648437594,32.505883355641785,283.631616375737,2.3570001125335693,37.91999816894531,37.71849695903612,308.8056640625,110.96024692592141,42.04999923706055,108.72626484681349,11457.403087937688,362.5,77.40291989855594,7.079999923706055,51.165396778472775,28.452326343569293,31.92047551543992,278.6527958121669,2.180999994277954,38.5,38.06613087429831,309.673095703125,111.89268295520276,42.52000045776367,109.74694353660173,11703.609754447476,363.5,78.21321610093088,7.136000156402588,51.39673466513124,28.50415326297159,32.03914020478724,279.93765510340944,2.187000036239624,2029605,202703,26425,467731,1304100,411367,1621,29972,457030,3732784,1417279,2483141,2117538,79836,8539484
2023-05-23,37.8650016784668,38.43983459472656,310.54052734375,118.7632827758789,42.25,107.90000915527344,11624.47265625,370.0,79.17784881591797,7.4039998054504395,51.125511169433594,29.143341064453125,32.40304183959961,282.50738525390625,2.369999885559082,38.9900016784668,38.67448919667891,314.4439697265625,119.05774019132966,43.15999984741211,110.86483219318586,11923.437913672466,375.20001220703125,79.83380448530033,7.519999980926514,51.851434169118534,29.32473035424428,32.67201252846743,285.88013826076866,2.380000114440918,37.8650016784668,38.00528977229197,308.8056640625,114.29738774226713,42.099998474121094,107.41397307799743,11589.300273023828,362.79998779296875,78.17462422971852,7.354000091552734,51.045743992504704,28.832386113387347,32.07078552746387,278.33162265746154,2.3010001182556152,38.70000076293945,38.23994437424432,314.01025390625,115.81873857482407,42.400001525878906,109.84415346437746,11650.85194366963,366.0,78.21320639397037,7.441999912261963,51.54032605099004,28.884209741903884,32.118248990472686,281.06193368334,2.313999891281128,2431959,147913,10582,576203,1384580,598724,2440,31774,645567,1362237,1449268,1228129,1963149,82309,4255450
2023-05-24,36.79999923706055,37.17096710205078,313.2713928222656,112.23621368408203,42.06999969482422,102.74801635742188,10947.40234375,360.0,77.06336212158203,7.291999816894531,51.332916259765625,28.18456268310547,31.960031509399414,274.15582275390625,2.38700008392334,37.54499816894531,38.13565720560547,315.5547120119323,117.9780736539499,42.459999084472656,107.12234073734409,11598.091318398594,369.3999938964844,78.94634620500234,7.449999809265137,51.84345294747567,29.048324919100192,32.67201057180928,285.23770746856763,2.3940000534057617,36.529998779296875,37.02322012815252,305.50810757739896,112.23621368408203,41.59000015258789,102.16477459002988,10921.023060993975,355.29998779296875,76.81641387192943,7.27400016784668,50.950013743983085,28.11546012263,31.904655460693146,272.87096335858473,2.3269999027252197,37.54499816894531,38.04874624586705,314.18472049813226,117.9780736539499,42.0,106.92792928698724,11589.298224146587,366.29998779296875,78.71482964507959,7.3979997634887695,51.037762807753005,28.979222358624725,32.41095248758949,282.0255712335912,2.365999937057495,3976383,152010,14202,537854,1389990,1109641,2360,23582,707351,1992599,1579702,1667820,1648194,65178,5977173
2023-05-25,34.26499938964844,37.83147430419922,318.7513122558594,112.08898162841797,42.52000045776367,102.35919952392578,10709.9892578125,368.0,78.17462921142578,7.127999782562256,49.91298294067383,28.47824478149414,31.936296463012695,279.9377136230469,2.4149999618530273,37.0,37.892310319138495,321.9479586538408,113.36495380074132,42.779998779296875,104.64356757446846,11079.299232219826,371.29998779296875,78.79199686818818,7.291999816894531,51.34089225178571,28.789199744293516,32.33184138879902,283.31044239762707,2.430000066757202,33.810001373291016,36.849405311428434,311.9013556887564,111.1074668768964,41.599998474121094,101.58153884376058,10542.920459866327,356.29998779296875,76.67750219309089,7.035999774932861,49.713554367938826,27.985900522059055,31.56448628485599,273.8346490938179,2.3359999656677246,37.0,37.63158406721098,313.271347002177,112.87419642498054,42.25,103.08825363045995,11026.540664447351,362.0,77.55725566695291,7.291999816894531,51.332913404774736,28.106826719816198,32.03122941799459,276.8861691051035,2.3959999084472656,6172396,129658,21033,218615,1129170,504435,3063,26426,352543,1896335,2410524,1471457,1371738,58681,4861971
2023-05-26,35.1349983215332,38.48329162597656,319.6646728515625,116.70211029052734,42.95000076293945,106.24748229980469,11008.9541015625,378.0,79.48654174804688,7.150000095367432,51.66795349121094,29.42837905883789,32.41885757446289,281.2225646972656,2.4079999923706055,35.28499984741211,38.67449242470711,320.57800048828125,116.70211029052734,43.099998474121094,106.4418937510863,11079.298856205072,379.5,79.48654174804688,7.202000141143799,51.76368139997379,29.445654698922766,32.55334440112585,284.27408461647457,2.430000066757202,34.279998779296875,37.501222632330425,314.18470703124996,112.82512236831008,41.900001525878906,103.42847175829245,10402.230592770318,366.8999938964844,77.94311375293917,7.065999984741211,49.80130491591447,28.51278990428807,31.643589982035177,277.367986134065,2.388000011444092,34.29999923706055,37.97922131384262,314.18470703124996,113.65941593237291,42.560001373291016,104.20612497974037,10551.713196385783,368.0,78.40614097392937,7.190000057220459,49.83321421883542,28.633719384882202,31.880916303346858,278.97405440873433,2.4200000762939453,3551979,196106,10989,379637,2225750,403362,3088,35120,950231,1928475,2473994,2745779,900979,104651,1970554
2023-05-29,35.51499938964844,37.892311096191406,317.8380126953125,122.68934631347656,42.43000030517578,106.53910064697266,10894.64453125,379.0,78.98492431640625,7.199999809265137,51.093605041503906,29.4370174407959,32.0233154296875,283.3104248046875,2.4179999828338623,36.20000076293945,38.48329238084718,321.49132318606325,122.98380373997428,43.119998931884766,107.4625735915076,11176.02356676251,385.0,79.67946807279105,7.24399995803833,51.85143121717008,29.55794362193907,32.47423638395126,286.3619691331368,2.4210000038146973,35.400001525878906,37.74456743268458,316.9246850726248,117.2910150756836,42.380001068115234,105.61563511875926,10841.885962091405,378.3999938964844,78.0588698997001,7.110000133514404,51.02180758736608,29.15197433239443,31.960029813567616,280.09828835789216,2.38100004196167,35.400001525878906,38.33554871734035,317.8380126953125,118.81236596531608,43.02000045776367,106.92793097012834,11088.09261816485,379.79998779296875,79.48653957866807,7.150000095367432,51.69189078631741,29.42837797357635,32.339752563591404,284.2740755413886,2.4000000953674316,1713053,79277,2487,822101,270170,196849,561,26062,365147,791288,1078287,1027891,427738,40361,1629458
2023-05-30,35.31999969482422,36.866783142089844,319.2080078125,121.1679916381836,42.20000076293945,103.86590576171875,10771.541015625,366.6000061035156,77.5572509765625,6.880000114440918,49.984779357910156,28.616445541381836,31.706880569458008,278.8134460449219,2.3239998817443848,36.29999923706055,37.918384189014326,320.57799926233906,123.08194987389395,42.400001525878906,106.92793445903736,11008.95457270408,378.5,79.37077755817393,7.131999969482422,51.0218073692118,29.385193450969105,32.02331467816771,282.98920861183797,2.4019999504089355,34.834999084472656,36.76249330734118,308.70474003040056,118.0271474660336,41.91999816894531,103.57428857207809,10622.058405612244,365.70001220703125,77.40291054363348,6.880000114440918,49.984779357910156,28.616445541381836,31.50119553191702,276.72555250813605,2.309000015258789,35.76499938964844,37.901001997337204,316.9246887294349,122.787492456596,42.310001373291016,106.150273787352,10982.575288584183,378.3999938964844,79.37077755817393,7.130000114440918,50.92608250250176,29.385193450969105,31.89674043113021,281.0619316958263,2.4000000953674316,2590330,150892,22123,592288,2130900,438950,1465,31344,561180,2819077,2557081,1501927,1774890,53371,3512122
2023-05-31,35.52000045776367,35.137298583984375,307.3347473144531,118.95958709716797,41.61000061035156,101.67874145507812,10551.71484375,352.79998779296875,74.2851791381836,6.716000080108643,48.01442337036133,27.709495544433594,30.520246505737305,270.3013000488281,2.2200000286102295,36.14500045776367,36.536533601033774,313.2713769059656,120.2355592931756,42.27000045776367,104.10892173563124,10850.68009765625,365.0,76.50771297508143,6.966000080108643,49.86512033178257,28.435052696976797,31.41417582373339,277.3679907728971,2.3389999866485596,34.17499923706055,35.015626550382564,304.138100611331,117.63454365569137,41.529998779296875,101.67874145507812,10507.749365234375,350.29998779296875,73.71410663243884,6.716000080108643,47.54377180429928,27.562654243329654,30.38575966797206,268.85582387345664,2.2060000896453857,34.900001525878906,36.50176921562918,312.35804927650213,120.2355592931756,41.93000030517578,102.94243816749442,10578.094130859376,361.6000061035156,76.41510519065292,6.960000038146973,49.849168723407715,28.29685086387453,31.327155461256144,274.79829619444354,2.3380000591278076,14592670,567852,28585,571198,4242650,1301004,6531,213155,2028544,6084266,10800998,4280682,3947923,411545,5691126
2023-06-01,35.0,36.14543914794922,315.0980224609375,121.70783233642578,44.20000076293945,105.51842498779297,10964.990234375,356.79998779296875,76.1527328491211,6.9679999351501465,49.76142501831055,28.331401824951172,31.350893020629883,277.36798095703125,2.315000057220459,35.69499969482422,36.38009375435003,316.4680138629416,121.90413229646173,44.349998474121094,105.90724787839792,11228.783102884423,361.29998779296875,76.3379425486294,6.989999771118164,49.84917408901032,28.426416201943557,31.4220912310658,279.4558745764626,2.321000099182129,34.41999816894531,34.8504940938071,302.3114360422328,118.86143798572378,41.90999984741211,103.37986200785944,10384.64592365427,349.5,74.6864751660474,6.73199987411499,48.4212645857152,27.657668308083824,30.536068386136947,269.98008173544054,2.2300000190734863,35.52000045776367,35.28503892447957,308.70472925158515,119.35219537417711,42.27000045776367,103.62288002264816,10551.714740376905,351.0,74.80995222419305,6.75,48.50901365641497,27.813145780436532,30.536068386136947,269.98008173544054,2.2300000190734863,3121159,208408,20326,228307,2523520,526104,2905,42303,785802,1944895,1974001,1782209,1573372,69084,2911909
2023-06-02,36.31999969482422,38.665802001953125,315.0980224609375,126.07556915283203,45.900001525878906,111.20504760742188,11387.05859375,384.5,80.4897689819336,7.093999862670898,51.069671630859375,29.77388572692871,32.0233154296875,294.231689453125,2.3440001010894775,36.3650016784668,38.665802001953125,316.01135006227355,127.30246261476448,46.06999969482422,111.25364676170426,11510.161929898648,384.70001220703125,80.64410941999779,7.125999927520752,51.069671630859375,29.79116136727839,32.0233154296875,295.516548914956,2.375,35.064998626708984,36.42354899676792,311.9013758562613,121.5115314651341,44.63999938964844,107.5597773017786,11035.334776182432,358.0,76.44598356229616,6.9720001220703125,50.08050750954986,28.50415416865499,31.24804777116792,280.0982843862959,2.315999984741211,35.38999938964844,36.579985407144285,314.6413586602695,122.68934619324386,44.66999816894531,107.5597773017786,11140.851921452702,358.0,76.50772209260596,7.0,50.23207518840774,28.581892902732797,31.56448490507182,281.06193510933315,2.319999933242798,3168548,444260,29014,474348,3729700,915883,2890,50607,924337,2920406,2556666,2922195,1823975,103793,3159749
